seq,seed,method,filter,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count
scenario23_seq32,14,proposed,good,111.3106554440764,6.7092651757188495,20.0,72634392.65422392,99,13
scenario23_seq32,14,periodic,good,112.08525981058574,4.466453674121405,9.0,72634392.65422392,31,0
scenario23_seq32,14,event,good,112.08397862694281,147.15015974440894,303.0,72634392.65422392,7,0
scenario23_seq32,14,unconditional,good,112.08396589058641,0.0,0.0,72634392.65422392,312,0
scenario23_seq32,15,proposed,good,102.15556085050224,6.7092651757188495,20.0,61180806.789319314,98,14
scenario23_seq32,15,periodic,good,102.86408510520135,4.466453674121405,9.0,61180806.789319314,31,0
scenario23_seq32,15,event,good,102.86450170630901,114.8594249201278,265.0,61180806.789319314,7,0
scenario23_seq32,15,unconditional,good,102.8625429353472,0.0,0.0,61180806.789319314,312,0
scenario23_seq32,16,proposed,good,99.92266679214742,6.7092651757188495,20.0,58511811.74353833,99,13
scenario23_seq32,16,periodic,good,100.59390004852466,4.466453674121405,9.0,58511811.74353833,31,0
scenario23_seq32,16,event,good,100.59372171169274,120.1150159744409,272.0,58511811.74353833,7,0
scenario23_seq32,16,unconditional,good,100.59240781749834,0.0,0.0,58511811.74353833,312,0
scenario23_seq32,17,proposed,good,98.96176257559009,6.7092651757188495,20.0,57399148.99924373,99,13
scenario23_seq32,17,periodic,good,99.65071132131341,4.466453674121405,9.0,57399148.99924373,31,0
scenario23_seq32,17,event,good,99.65219486800615,112.57827476038338,262.0,57399148.99924373,8,0
scenario23_seq32,17,unconditional,good,99.64912048450145,0.0,0.0,57399148.99924373,312,0
scenario23_seq32,18,proposed,good,79.081449320638,6.7092651757188495,20.0,36656264.40551446,99,13
scenario23_seq32,18,periodic,good,79.64709616132454,4.466453674121405,9.0,36656264.40551446,31,0
scenario23_seq32,18,event,good,79.64560518431983,131.55591054313098,286.0,36656264.40551446,10,0
scenario23_seq32,18,unconditional,good,79.64529515111587,0.0,0.0,36656264.40551446,312,0
scenario23_seq32,19,proposed,good,103.48701014366227,6.7092651757188495,20.0,62796046.65534734,99,13
scenario23_seq32,19,periodic,good,104.19930110941684,4.466453674121405,9.0,62796046.65534734,31,0
scenario23_seq32,19,event,good,104.19777743850099,138.66773162939296,294.0,62796046.65534734,8,0
scenario23_seq32,19,unconditional,good,104.19765063693643,0.0,0.0,62796046.65534734,312,0
scenario23_seq32,20,proposed,good,106.58058521645098,6.7092651757188495,20.0,66597611.58542431,99,13
scenario23_seq32,20,periodic,good,107.31818464341548,4.466453674121405,9.0,66597611.58542431,31,0
scenario23_seq32,20,event,good,107.31899471351547,111.29392971246007,260.0,66597611.58542431,8,0
scenario23_seq32,20,unconditional,good,107.31661736524227,0.0,0.0,66597611.58542431,312,0
scenario23_seq32,21,proposed,good,98.91981969622492,6.7092651757188495,20.0,57339342.911486395,99,13
scenario23_seq32,21,periodic,good,99.5867042009646,4.466453674121405,9.0,57339342.911486395,31,0
scenario23_seq32,21,event,good,99.58537748616446,146.19169329073483,302.0,57339342.911486395,6,0
scenario23_seq32,21,unconditional,good,99.58536827572566,0.0,0.0,57339342.911486395,312,0
scenario23_seq32,22,proposed,good,101.9373676902398,6.7092651757188495,20.0,60925108.10512369,99,13
scenario23_seq32,22,periodic,good,102.65232110054347,4.466453674121405,9.0,60925108.10512369,31,0
scenario23_seq32,22,event,good,102.65091409388785,134.17571884984025,289.0,60925108.10512369,9,0
scenario23_seq32,22,unconditional,good,102.6506618275227,0.0,0.0,60925108.10512369,312,0
scenario23_seq32,23,proposed,good,101.93976881867594,6.7092651757188495,20.0,60926721.24909219,99,13
scenario23_seq32,23,periodic,good,102.656452225861,4.466453674121405,9.0,60926721.24909219,31,0
scenario23_seq32,23,event,good,102.65466228067699,146.19169329073483,302.0,60926721.24909219,6,0
scenario23_seq32,23,unconditional,good,102.65465126636579,0.0,0.0,60926721.24909219,312,0
scenario23_seq32,24,proposed,good,120.88467305164325,7.380191693290735,20.0,85737406.86083463,79,13
scenario23_seq32,24,periodic,good,121.7274866289794,4.466453674121405,9.0,85737406.86083463,31,0
scenario23_seq32,24,event,good,121.72607397649239,147.14376996805112,303.0,85737406.86083463,9,0
scenario23_seq32,24,unconditional,good,121.7260649255867,0.0,0.0,85737406.86083463,312,0
scenario23_seq32,25,proposed,good,95.52451909636696,6.7092651757188495,20.0,53457232.896745704,99,13
scenario23_seq32,25,periodic,good,96.1542333566538,4.466453674121405,9.0,53457232.896745704,31,0
scenario23_seq32,25,event,good,96.15319044863543,130.70287539936103,285.0,53457232.896745704,8,0
scenario23_seq32,25,unconditional,good,96.15285894264545,0.0,0.0,53457232.896745704,312,0
scenario23_seq32,26,proposed,good,104.6270389284619,6.7092651757188495,20.0,64160986.20053436,99,13
scenario23_seq32,26,periodic,good,105.32994148160915,4.466453674121405,9.0,64160986.20053436,31,0
scenario23_seq32,26,event,good,105.32853624029335,145.2300319488818,301.0,64160986.20053436,6,0
scenario23_seq32,26,unconditional,good,105.32850790079756,0.0,0.0,64160986.20053436,312,0
scenario23_seq32,27,proposed,good,100.37482510153707,6.7092651757188495,20.0,59056524.41435003,99,13
scenario23_seq32,27,periodic,good,101.05811167962288,4.466453674121405,9.0,59056524.41435003,31,0
scenario23_seq32,27,event,good,101.05712979867734,131.55910543130992,286.0,59056524.41435003,9,0
scenario23_seq32,27,unconditional,good,101.05665692648996,0.0,0.0,59056524.41435003,312,0
scenario23_seq32,28,proposed,good,102.17541401071882,6.7092651757188495,20.0,61214831.21028274,99,13
scenario23_seq32,28,periodic,good,102.88322086404709,4.466453674121405,9.0,61214831.21028274,31,0
scenario23_seq32,28,event,good,102.88150885964696,147.15015974440894,303.0,61214831.21028274,7,0
scenario23_seq32,28,unconditional,good,102.8814976442982,0.0,0.0,61214831.21028274,312,0
scenario23_seq32,29,proposed,good,106.30625579896689,6.7092651757188495,20.0,66245687.993947834,99,13
scenario23_seq32,29,periodic,good,107.02867623869085,4.466453674121405,9.0,66245687.993947834,31,0
