flight,seed,filter,method,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count,median_assoc_error_m,median_sinr_db,samples
Opt2,19,good,periodic,46.22319265964378,4.494189263973436,9.0,37063676.86932482,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,19,good,event,39.590368936374325,0.09297177642501384,3.0,37063676.86932482,1661.0,0.0,25.984650525236123,22.9163589,1807
Opt2,19,good,unconditional,39.587819425983035,0.0,0.0,37063676.86932482,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,20,good,proposed,40.196410946425104,1.87825124515772,20.0,36834417.773481995,33.0,788.0,25.984650525236123,22.9163589,1807
Opt2,20,good,periodic,46.03427266285436,4.494189263973436,9.0,36834417.773481995,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,20,good,event,39.46678463988493,0.09905921416712783,4.0,36834417.773481995,1657.0,0.0,25.984650525236123,22.9163589,1807
Opt2,20,good,unconditional,39.46430493401481,0.0,0.0,36834417.773481995,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,21,good,proposed,40.3346707139891,1.8633093525179856,20.0,37137521.259066276,31.0,786.0,25.984650525236123,22.9163589,1807
Opt2,21,good,periodic,46.1940282185238,4.494189263973436,9.0,37137521.259066276,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,21,good,event,39.6326366414265,0.09186496956281129,4.0,37137521.259066276,1659.0,0.0,25.984650525236123,22.9163589,1807
Opt2,21,good,unconditional,39.63022406759911,0.0,0.0,37137521.259066276,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,22,good,proposed,40.41876324383149,1.9136690647482015,20.0,37254201.47710474,32.0,782.0,25.984650525236123,22.9163589,1807
Opt2,22,good,periodic,46.27682223254757,4.494189263973436,9.0,37254201.47710474,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,22,good,event,39.693761790694076,0.09131156613171001,3.0,37254201.47710474,1662.0,0.0,25.984650525236123,22.9163589,1807
Opt2,22,good,unconditional,39.691427465152074,0.0,0.0,37254201.47710474,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,23,good,proposed,40.427923580914914,1.9097952407304926,20.0,37248997.91358196,31.0,781.0,25.984650525236123,22.9163589,1807
Opt2,23,good,periodic,46.24719462983914,4.494189263973436,9.0,37248997.91358196,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,23,good,event,39.696591506932194,0.09352517985611511,3.0,37248997.91358196,1658.0,0.0,25.984650525236123,22.9163589,1807
Opt2,23,good,unconditional,39.69383687708684,0.0,0.0,37248997.91358196,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,24,good,proposed,40.24766945543923,1.837852794687327,20.0,36890831.15109968,31.0,790.0,25.984650525236123,22.9163589,1807
Opt2,24,good,periodic,46.088545685334914,4.494189263973436,9.0,36890831.15109968,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,24,good,event,39.499990551563634,0.09684560044272275,4.0,36890831.15109968,1658.0,0.0,25.984650525236123,22.9163589,1807
Opt2,24,good,unconditional,39.49764768610554,0.0,0.0,36890831.15109968,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,25,good,proposed,40.31514575907336,1.8201438848920863,20.0,37142800.60178859,31.0,795.0,25.984650525236123,22.9163589,1807
Opt2,25,good,periodic,46.21958639637089,4.494189263973436,9.0,37142800.60178859,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,25,good,event,39.63225798880573,0.09186496956281129,3.0,37142800.60178859,1663.0,0.0,25.984650525236123,22.9163589,1807
Opt2,25,good,unconditional,39.63040689705529,0.0,0.0,37142800.60178859,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,26,good,proposed,40.257622635176666,1.9236303265080243,20.0,36936443.67743783,32.0,785.0,25.984650525236123,22.9163589,1807
Opt2,26,good,periodic,46.092144331777654,4.494189263973436,9.0,36936443.67743783,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,26,good,event,39.519243122750936,0.09905921416712783,4.0,36936443.67743783,1657.0,0.0,25.984650525236123,22.9163589,1807
Opt2,26,good,unconditional,39.516216399022284,0.0,0.0,36936443.67743783,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,27,good,proposed,40.36473112577465,1.8439402324294412,20.0,37116952.80867479,29.0,798.0,25.984650525236123,22.9163589,1807
Opt2,27,good,periodic,46.21101246522199,4.494189263973436,9.0,37116952.80867479,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,27,good,event,39.619740952692055,0.09352517985611511,4.0,37116952.80867479,1661.0,0.0,25.984650525236123,22.9163589,1807
Opt2,27,good,unconditional,39.61759169224411,0.0,0.0,37116952.80867479,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,28,good,proposed,40.38249982253868,1.8616491422246817,20.0,37215214.66519869,32.0,791.0,25.984650525236123,22.9163589,1807
Opt2,28,good,periodic,46.23742251708837,4.494189263973436,9.0,37215214.66519869,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,28,good,event,39.67544909154801,0.09241837299391256,3.0,37215214.66519869,1659.0,0.0,25.984650525236123,22.9163589,1807
Opt2,28,good,unconditional,39.67265928267855,0.0,0.0,37215214.66519869,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,29,good,proposed,40.37937966903462,1.853901494189264,20.0,37151914.00697613,29.0,794.0,25.984650525236123,22.9163589,1807
Opt2,29,good,periodic,46.268645893340796,4.494189263973436,9.0,37151914.00697613,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,29,good,event,39.63925356911962,0.09186496956281129,3.0,37151914.00697613,1660.0,0.0,25.984650525236123,22.9163589,1807
Opt2,29,good,unconditional,39.63677867919982,0.0,0.0,37151914.00697613,1806.0,0.0,25.984650525236123,22.9163589,1807
