flight,k,t,method,action,twin_err,aoi,Ck,Dk,Dr,q,sinr_db,assoc_error_m
Opt2,1087,553.7590255737305,event,SYNC,20.94554537086439,0,0.011567229997455462,1.1098642521287103,9.947941274100138,0.04874117913069501,18.9367275,40.69400093928205
Opt2,1087,553.7590255737305,unconditional,SYNC,20.94554537086439,0,0.011567229997455462,1.1098642521287103,9.947941274100138,0.04874117913069501,18.9367275,40.69400093928205
Opt2,1088,554.2715280056,proposed,HOLD,22.56402596209105,2,0.008530645956047201,1.7742206463620072,16.347646609240048,0.04,16.0750656,42.11498135476116
Opt2,1088,554.2715280056,periodic,HOLD,26.094278759742508,8,0.008530645956047201,6.174723203354329,56.893821546542455,0.04,16.0750656,42.11498135476116
Opt2,1088,554.2715280056,event,SYNC,21.899066717843656,0,0.008530645956047201,0.8216748160408286,7.5709013689422875,0.04,16.0750656,42.11498135476116
Opt2,1088,554.2715280056,unconditional,SYNC,21.899066717843656,0,0.008530645956047201,0.8216748160408286,7.5709013689422875,0.04,16.0750656,42.11498135476116
Opt2,1089,554.527779340744,proposed,FUSE,22.78547947561241,0,0.010420655013497433,2.8429461452283236,25.746506800569257,0.0537623632988297,19.3625507,30.870952386121523
Opt2,1089,554.527779340744,periodic,HOLD,27.48986233933417,9,0.010420655013497433,7.773520169064228,70.39914921817861,0.0537623632988297,19.3625507,30.870952386121523
Opt2,1089,554.527779340744,event,SYNC,21.991230135399572,0,0.010420655013497433,1.3728369249073804,12.432790991319239,0.0537623632988297,19.3625507,30.870952386121523
Opt2,1089,554.527779340744,unconditional,SYNC,21.991230135399572,0,0.010420655013497433,1.3728369249073804,12.432790991319239,0.0537623632988297,19.3625507,30.870952386121523
Opt2,1090,555.0402820110321,proposed,FUSE,22.972528060157657,0,0.006952254611499873,2.243148106071248,20.973359694186914,0.04,16.0671616,20.03706590220144
Opt2,1090,555.0402820110321,periodic,SYNC,22.133487226382925,0,0.006952254611499873,8.947179900591687,83.65583253099234,0.04,16.0671616,20.03706590220144
Opt2,1090,555.0402820110321,event,SYNC,22.133487226382925,0,0.006952254611499873,0.9690952051897401,9.061007724521028,0.04,16.0671616,20.03706590220144
Opt2,1090,555.0402820110321,unconditional,SYNC,22.133487226382925,0,0.006952254611499873,0.9690952051897401,9.061007724521028,0.04,16.0671616,20.03706590220144
Opt2,1091,555.5527844429016,proposed,HOLD,24.00952256944414,1,0.005922868421983742,1.2396936071068265,11.703739009106503,0.04,17.0922298,15.86242591166613
Opt2,1091,555.5527844429016,periodic,HOLD,23.093836500165178,1,0.005922868421983742,0.08207736206343409,0.7748785818039587,0.04,17.0922298,15.86242591166613
Opt2,1091,555.5527844429016,event,HOLD,23.093836500165178,1,0.005922868421983742,0.08207736206343409,0.7748785818039587,0.04,17.0922298,15.86242591166613
Opt2,1091,555.5527844429016,unconditional,SYNC,23.021634663875332,0,0.005922868421983742,0.08207736206343409,0.7748785818039587,0.04,17.0922298,15.86242591166613
Opt2,1092,556.3215384483337,proposed,HOLD,25.120450697727534,2,0.005378577798537275,1.635783866639921,15.522926014120364,0.04,17.4421597,27.306681050970123
Opt2,1092,556.3215384483337,periodic,HOLD,24.12977414970932,2,0.005378577798537275,0.758616386981302,7.198962092956164,0.04,17.4421597,27.306681050970123
Opt2,1092,556.3215384483337,event,SYNC,23.885759445358502,0,0.005378577798537275,0.758616386981302,7.198962092956164,0.04,17.4421597,27.306681050970123
Opt2,1092,556.3215384483337,unconditional,SYNC,23.885759445358502,0,0.005378577798537275,0.7697114700094937,7.304249934754555,0.04,17.4421597,27.306681050970123
Opt2,1093,556.8340408802032,proposed,FUSE,25.083418525291012,0,0.004731338567635082,3.1880743936327836,30.440500782618546,0.04,15.9276466,58.01376470149556
Opt2,1093,556.8340408802032,periodic,HOLD,25.206923693139984,3,0.004731338567635082,1.9509863619763945,18.62848683745654,0.04,15.9276466,58.01376470149556
Opt2,1093,556.8340408802032,event,SYNC,23.944363910483325,0,0.004731338567635082,1.7319287595228354,16.536872183719513,0.04,15.9276466,58.01376470149556
Opt2,1093,556.8340408802032,unconditional,SYNC,23.944363910483325,0,0.004731338567635082,1.7319287595228354,16.536872183719513,0.04,15.9276466,58.01376470149556
Opt2,1094,557.0902922153473,proposed,FUSE,25.091669270380482,0,0.00402482160231021,2.935279443578048,28.217106247965535,0.04,14.945097,98.43829808934886
Opt2,1094,557.0902922153473,periodic,HOLD,26.32047176473309,4,0.00402482160231021,3.2656088940032277,31.39259307252399,0.04,14.945097,98.43829808934886
Opt2,1094,557.0902922153473,event,SYNC,24.049967901198837,0,0.00402482160231021,1.3823798873754545,13.28894263967432,0.04,14.945097,98.43829808934886
Opt2,1094,557.0902922153473,unconditional,SYNC,24.049967901198837,0,0.00402482160231021,1.3823798873754545,13.28894263967432,0.04,14.945097,98.43829808934886
Opt2,1095,557.6027948856354,proposed,HOLD,26.149229767496912,1,0.0035245998793979726,1.829644880652006,17.673527671524152,0.04,14.5942287,16.197555729819356
Opt2,1095,557.6027948856354,periodic,HOLD,27.484087097599645,5,0.0035245998793979726,3.698489907803448,35.725710721046404,0.04,14.5942287,16.197555729819356
Opt2,1095,557.6027948856354,event,SYNC,24.680175203614677,0,0.0035245998793979726,0.4456153408773632,4.3044391516266405,0.04,14.5942287,16.197555729819356
Opt2,1095,557.6027948856354,unconditional,SYNC,24.680175203614677,0,0.0035245998793979726,0.4456153408773632,4.3044391516266405,0.04,14.5942287,16.197555729819356
Opt2,1096,558.1152973175049,proposed,FUSE,26.153378944137312,0,0.003129871368458554,2.2482862124516654,21.80053346929012,0.04,16.6231461,18.732908976030338
Opt2,1096,558.1152973175049,periodic,HOLD,28.695358911646597,6,0.003129871368458554,4.035762159877479,39.132814831685955,0.04,16.6231461,18.732908976030338
Opt2,1096,558.1152973175049,event,SYNC,25.052337313040766,0,0.003129871368458554,0.8738929411471269,8.473713091572808,0.04,16.6231461,18.732908976030338
Opt2,1096,558.1152973175049,unconditional,SYNC,25.052337313040766,0,0.003129871368458554,0.8738929411471269,8.473713091572808,0.04,16.6231461,18.732908976030338
Opt2,1097,558.3715486526489,proposed,HOLD,27.228633238916064,1,0.002648486921010081,1.7574286911420915,17.120843607704277,0.04,13.3793936,23.89457216079413
