flight,k,t,method,action,twin_err,aoi,Ck,Dk,Dr,q,sinr_db,assoc_error_m
Opt2,1701,813.8540771007538,periodic,HOLD,20.176921102310363,1,0.06806460471800492,0.2043588922438332,1.2159543800833394,0.10952827334106473,22.4530296,14.042035277430074
Opt2,1701,813.8540771007538,event,HOLD,20.176921102310363,1,0.06806460471800492,0.2043588922438332,1.2159543800833394,0.10952827334106473,22.4530296,14.042035277430074
Opt2,1701,813.8540771007538,unconditional,SYNC,20.010685055793132,0,0.06806460471800492,0.2043588922438332,1.2159543800833394,0.10952827334106473,22.4530296,14.042035277430074
Opt2,1702,814.1103284358978,proposed,HOLD,23.22468449641275,1,0.22140822189803888,3.0321856086603933,9.434063605324637,0.36284094660097865,27.6549301,27.41287528613996
Opt2,1702,814.1103284358978,periodic,HOLD,20.429631899101135,2,0.22140822189803888,0.5129878595581165,1.5960632759446116,0.36284094660097865,27.6549301,27.41287528613996
Opt2,1702,814.1103284358978,event,SYNC,20.782283551811492,0,0.22140822189803888,0.5129878595581165,1.5960632759446116,0.36284094660097865,27.6549301,27.41287528613996
Opt2,1702,814.1103284358978,unconditional,SYNC,20.782283551811492,0,0.22140822189803888,0.7260792999034983,2.259056397548642,0.36284094660097865,27.6549301,27.41287528613996
Opt2,1703,814.6228308677673,proposed,FUSE,21.776483877489976,0,0.08867959149358419,4.573707166717775,24.24060350413308,0.15161245888458108,23.8651161,21.15867214262752
Opt2,1703,814.6228308677673,periodic,HOLD,20.848283806488464,3,0.08867959149358419,1.2877247189649006,6.824928487343518,0.15161245888458108,23.8651161,21.15867214262752
Opt2,1703,814.6228308677673,event,SYNC,19.841055101479196,0,0.08867959149358419,1.478241093496778,7.8346634195836895,0.15161245888458108,23.8651161,21.15867214262752
Opt2,1703,814.6228308677673,unconditional,SYNC,19.841055101479196,0,0.08867959149358419,1.478241093496778,7.8346634195836895,0.15161245888458108,23.8651161,21.15867214262752
Opt2,1704,814.8790822029114,proposed,FUSE,20.96751557997529,0,0.022768771079685966,2.5079809069886867,20.428492400244213,0.04135984773871431,18.2235565,8.022969814813495
Opt2,1704,814.8790822029114,periodic,HOLD,21.10392931937477,4,0.022768771079685966,1.4674101506503492,11.952633701105405,0.04135984773871431,18.2235565,8.022969814813495
Opt2,1704,814.8790822029114,event,HOLD,20.048504889055657,1,0.022768771079685966,0.1599015204698277,1.3024608706561038,0.04135984773871431,18.2235565,8.022969814813495
Opt2,1704,814.8790822029114,unconditional,SYNC,19.896876557587348,0,0.022768771079685966,0.1599015204698277,1.3024608706561038,0.04135984773871431,18.2235565,8.022969814813495
Opt2,1705,815.3915848731995,proposed,HOLD,21.36025452036126,1,0.1710188771224685,1.979094322528171,7.302422412568163,0.31592838781582566,27.0536537,13.803975808986795
Opt2,1705,815.3915848731995,periodic,HOLD,21.51743780219669,5,0.1710188771224685,2.213454853336648,8.167161183892102,0.31592838781582566,27.0536537,13.803975808986795
Opt2,1705,815.3915848731995,event,SYNC,19.63293993770144,0,0.1710188771224685,0.8140479691023782,3.003657818029128,0.31592838781582566,27.0536537,13.803975808986795
Opt2,1705,815.3915848731995,unconditional,SYNC,19.63293993770144,0,0.1710188771224685,0.6710839192519099,2.4761519432783246,0.31592838781582566,27.0536537,13.803975808986795
Opt2,1706,816.160338640213,proposed,HOLD,21.90155589638273,2,0.054611311348505,2.6226150656974534,16.962633864387133,0.10646944526654425,22.3300171,8.164916492626881
Opt2,1706,816.160338640213,periodic,HOLD,22.082763206715494,6,0.054611311348505,2.880326344616266,18.629467142438262,0.10646944526654425,22.3300171,8.164916492626881
Opt2,1706,816.160338640213,event,SYNC,19.571927876082245,0,0.054611311348505,0.5470178167087547,3.538019385113016,0.10646944526654425,22.3300171,8.164916492626881
