seq,seed,method,filter,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count
scenario23_seq32,14,unconditional,good,112.12429002154424,0.0,0.0,72691379.23439252,312,0
scenario23_seq32,15,proposed,good,102.86724098695927,9.150159744408946,20.0,61189028.20757035,8,18
scenario23_seq32,15,periodic,good,102.86767473618637,4.466453674121405,9.0,61189028.20757035,31,0
scenario23_seq32,15,event,good,102.86795213989149,115.59105431309904,266.0,61189028.20757035,7,0
scenario23_seq32,15,unconditional,good,102.86613263880042,0.0,0.0,61189028.20757035,312,0
scenario23_seq32,16,proposed,good,100.59439024284386,9.156549520766774,20.0,58516475.89778371,9,17
scenario23_seq32,16,periodic,good,100.59475128896892,4.466453674121405,9.0,58516475.89778371,31,0
scenario23_seq32,16,event,good,100.59445934007316,120.89137380191693,273.0,58516475.89778371,7,0
scenario23_seq32,16,unconditional,good,100.59325908779013,0.0,0.0,58516475.89778371,312,0
scenario23_seq32,17,proposed,good,99.64397841596748,9.12779552715655,20.0,57396053.55147698,9,19
scenario23_seq32,17,periodic,good,99.64418597363583,4.466453674121405,9.0,57396053.55147698,31,0
scenario23_seq32,17,event,good,99.64568727052028,112.57827476038338,262.0,57396053.55147698,8,0
scenario23_seq32,17,unconditional,good,99.64259466848613,0.0,0.0,57396053.55147698,312,0
scenario23_seq32,18,proposed,good,79.64271675482149,9.095846645367413,20.0,36656580.84399514,9,18
scenario23_seq32,18,periodic,good,79.64376076248325,4.466453674121405,9.0,36656580.84399514,31,0
scenario23_seq32,18,event,good,79.64226838751719,131.55591054313098,286.0,36656580.84399514,10,0
scenario23_seq32,18,unconditional,good,79.64195969300407,0.0,0.0,36656580.84399514,312,0
scenario23_seq32,19,proposed,good,104.17101835544405,9.105431309904153,20.0,62766111.48096876,8,20
scenario23_seq32,19,periodic,good,104.17145544157103,4.466453674121405,9.0,62766111.48096876,31,0
scenario23_seq32,19,event,good,104.16993131391848,138.66773162939296,294.0,62766111.48096876,8,0
scenario23_seq32,19,unconditional,good,104.16980402538027,0.0,0.0,62766111.48096876,312,0
scenario23_seq32,20,proposed,good,107.3208578441794,9.175718849840255,20.0,66605734.75379313,8,18
scenario23_seq32,20,periodic,good,107.32138194960552,4.466453674121405,9.0,66605734.75379313,31,0
scenario23_seq32,20,event,good,107.32220089677986,111.29392971246007,260.0,66605734.75379313,8,0
scenario23_seq32,20,unconditional,good,107.31981473890802,0.0,0.0,66605734.75379313,312,0
scenario23_seq32,21,proposed,good,99.59009862029764,9.233226837060704,20.0,57347834.68302908,9,16
scenario23_seq32,21,periodic,good,99.59068294078581,4.466453674121405,9.0,57347834.68302908,31,0
scenario23_seq32,21,event,good,99.58935626594294,146.19169329073483,302.0,57347834.68302908,6,0
