scenario_order,scenario,scenario_title,controller_order,controller,controller_label,line_style,time_s,mean_tracking_error_m,ci95_m,ci_low_m,ci_high_m,n_seeds,n_samples,fault_active,fault_window_start_s,fault_window_end_s,figure_annotation
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.5,0.14124970699805164,0.0007588556871756733,0.14049085131087596,0.14200856268522732,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.6,0.1409926297878835,0.000676754897215516,0.14031587489066796,0.14166938468509901,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.7,0.14095037825139045,0.0006557685267198931,0.14029460972467056,0.14160614677811034,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.8,0.140799050154991,0.0006142492356997799,0.14018480091929122,0.14141329939069078,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.9,0.14097331426684884,0.0005440890283873695,0.14042922523846146,0.1415174032952362,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.0,0.14109663189113258,0.0005146797508014002,0.14058195214033117,0.141611311641934,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.1,0.14126453955635088,0.0005177562186807872,0.1407467833376701,0.14178229577503165,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.2,0.1416609692301107,0.0005120497920796665,0.14114891943803104,0.14217301902219037,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.3,0.14203323762202577,0.0004799187624855011,0.14155331885954028,0.14251315638451126,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.4,0.1421825781011417,0.0005663873573541516,0.14161619074378756,0.14274896545849586,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.5,0.14254059882756143,0.000594852406726289,0.14194574642083513,0.14313545123428772,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.6,0.14299111687888102,0.0006780459770899348,0.1423130709017911,0.14366916285597095,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.7,0.14321320769523024,0.0006725029743048184,0.14254070472092542,0.14388571066953507,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.8,0.1436167616066006,0.0006930990212896903,0.14292366258531092,0.1443098606278903,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.9,0.14407483330220872,0.0007369923975666289,0.14333784090464208,0.14481182569977535,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.0,0.14448594131890447,0.0007329853076312843,0.1437529560112732,0.14521892662653574,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.1,0.14482157337651258,0.0007952233490270558,0.1440263500274855,0.14561679672553965,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.2,0.14521403630403015,0.0008585003200873703,0.1443555359839428,0.1460725366241175,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.3,0.14551271237584404,0.0009216900454782481,0.1445910223303658,0.14643440242132227,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.4,0.1457805521195459,0.0009477612882233677,0.14483279083132253,0.1467283134077693,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.5,0.14630947051590917,0.0009415205918750106,0.14536794992403415,0.1472509911077842,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.6,0.14665808564664337,0.000830406963300176,0.1458276786833432,0.14748849260994354,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.7,0.14691975986402528,0.0007210085345388465,0.14619875132948643,0.14764076839856413,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.8,0.14734204716212493,0.0007385085142627019,0.1466035386478622,0.14808055567638764,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.9,0.14780624332012024,0.0006389446901631984,0.14716729862995703,0.14844518801028345,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.0,0.14815767705220895,0.0005947717836424187,0.14756290526856652,0.14875244883585137,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.1,0.14874261349583848,0.0006430033071410098,0.14809961018869747,0.1493856168029795,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.2,0.14948188889802305,0.0006623762641879945,0.14881951263383505,0.15014426516221105,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.3,0.14998613068145647,0.0006938434007373972,0.14929228728071908,0.15067997408219386,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.4,0.1504598711449952,0.0008171901064333108,0.1496426810385619,0.1512770612514285,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.5,0.15111771776590693,0.0007492478745488747,0.15036846989135805,0.15186696564045582,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.6,0.1515579710664311,0.0006263169494039528,0.15093165411702714,0.15218428801583506,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.7,0.15195571371272468,0.0004036710146723767,0.1515520426980523,0.15235938472739705,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.8,0.15211067568350323,0.0004302671363760346,0.1516804085471272,0.15254094281987926,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.9,0.15246810469922323,0.0005217439441589731,0.15194636075506426,0.1529898486433822,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.0,0.15281843317290358,0.0005197449956976845,0.1522986881772059,0.15333817816860126,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.1,0.1532817525057467,0.0005023459729410363,0.15277940653280564,0.15378409847868774,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.2,0.15337911680695152,0.0005566743771248521,0.15282244242982668,0.15393579118407635,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.3,0.1535205914050627,0.0005389388830008305,0.15298165252206186,0.15405953028806352,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.4,0.15364834613494455,0.0006347527825273624,0.15301359335241718,0.1542830989174719,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.5,0.1538021238009406,0.0006735618240542562,0.15312856197688635,0.15447568562499486,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.6,0.1540938160904603,0.0007972558644587085,0.1532965602260016,0.154891071954919,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.7,0.1542946084438034,0.000820858422143804,0.1534737500216596,0.1551154668659472,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.8,0.15433508569096305,0.0008340819595631195,0.15350100373139994,0.15516916765052616,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.9,0.15463929640453047,0.0008701420710421581,0.1537691543334883,0.15550943847557264,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.0,0.15492201626179736,0.001075782886227829,0.15384623337556952,0.1559977991480252,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.1,0.1553941197989556,0.0010873545627079792,0.15430676523624762,0.15648147436166357,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.2,0.1553939529430924,0.0011079424382201607,0.15428601050487226,0.15650189538131257,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.3,0.15567971354022972,0.0011025229098411376,0.15457719063038858,0.15678223645007086,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.4,0.15593692426084974,0.001037597326531873,0.15489932693431785,0.15697452158738162,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.5,0.15613772814559343,0.0009932312577503027,0.15514449688784313,0.15713095940334373,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.6,0.15628484358816871,0.0008633328615583853,0.15542151072661034,0.1571481764497271,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.7,0.15650932174019502,0.0007639373776340068,0.15574538436256102,0.15727325911782902,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.8,0.15691503646720528,0.0008186944808138461,0.15609634198639144,0.15773373094801912,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,13.9,0.15713516154280072,0.0007036105868997753,0.15643155095590094,0.1578387721297005,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.0,0.15746597919113087,0.0006022048468266033,0.15686377434430426,0.15806818403795747,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.1,0.15787559437094406,0.0005755211078177707,0.15730007326312628,0.15845111547876184,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.2,0.15855430838407156,0.0004202816834430967,0.15813402670062846,0.15897459006751466,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.3,0.15875238293080327,0.0002760538724218853,0.15847632905838138,0.15902843680322515,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.4,0.1590084794778143,0.0003539579747850454,0.15865452150302925,0.15936243745259934,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.5,0.15930246649975427,0.0004094987459108115,0.15889296775384346,0.15971196524566508,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.6,0.15974060835439421,0.0005847869905418905,0.1591558213638523,0.16032539534493612,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.7,0.15977583905542553,0.0006581203290743516,0.15911771872635116,0.1604339593844999,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.8,0.16006118064284475,0.0007597281312714225,0.15930145251157332,0.16082090877411617,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,14.9,0.16022093610061888,0.0008245164310171268,0.15939641966960175,0.16104545253163602,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.0,0.16045314580580539,0.0008838684885698441,0.15956927731723555,0.16133701429437522,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.1,0.16068317848395958,0.0007687870815133582,0.15991439140244623,0.16145196556547292,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.2,0.16063292834583137,0.0006944931115770827,0.1599384352342543,0.16132742145740844,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.3,0.16061516920481606,0.0007001134209588768,0.15991505578385717,0.16131528262577494,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.4,0.16070681999979178,0.0006844744341233056,0.16002234556566847,0.1613912944339151,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.5,0.16101435200163763,0.000695978022837942,0.1603183739787997,0.16171033002447557,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.6,0.16119511637666484,0.0006833988088927457,0.1605117175677721,0.16187851518555757,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.7,0.1614017711857676,0.0007293525609392804,0.1606724186248283,0.16213112374670688,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.8,0.1614413060683536,0.0006295176583707436,0.16081178840998286,0.16207082372672435,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,15.9,0.1614449617501087,0.0008056771420241632,0.16063928460808452,0.16225063889213287,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.0,0.1617140560236658,0.0008160717332408186,0.16089798429042496,0.16253012775690662,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.1,0.16212413585711632,0.0008751716710378017,0.16124896418607854,0.1629993075281541,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.2,0.16243714340377344,0.0009241364948721854,0.16151300690890125,0.16336127989864563,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.3,0.16253776696032082,0.0009064558138283667,0.16163131114649246,0.1634442227741492,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.4,0.16256467756895812,0.0008896785442346871,0.16167499902472343,0.1634543561131928,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.5,0.16274978932821355,0.0009293198458543543,0.1618204694823592,0.1636791091740679,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.6,0.16309511179122416,0.0009360047501552942,0.16215910704106887,0.16403111654137945,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.7,0.16336151545607308,0.0008225007324869619,0.16253901472358612,0.16418401618856004,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.8,0.1634730139110806,0.000728601768023418,0.16274441214305718,0.16420161567910402,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,16.9,0.1636181166525252,0.0006551193538793272,0.16296299729864588,0.16427323600640453,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.0,0.1637063622212539,0.000692135703126824,0.16301422651812708,0.16439849792438072,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.1,0.16367902810993568,0.0006579496764108175,0.16302107843352487,0.16433697778634648,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.2,0.16375409174564357,0.0005855490369383452,0.16316854270870523,0.1643396407825819,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.3,0.1637548197866046,0.000644744274824036,0.16311007551178058,0.16439956406142864,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.4,0.16389958734856402,0.0005461770634636492,0.16335341028510036,0.16444576441202768,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.5,0.16416334617150258,0.0004061942840213229,0.16375715188748124,0.1645695404555239,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.6,0.16421024238152845,0.0005260543188228427,0.1636841880627056,0.1647362967003513,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.7,0.1642557079797933,0.0006111165381423408,0.16364459144165097,0.16486682451793563,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.8,0.16450435349319975,0.0005861178904820015,0.16391823560271776,0.16509047138368174,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,17.9,0.16471816043510784,0.0005999908325362001,0.16411816960257164,0.16531815126764404,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.0,0.16479955642718594,0.0007064146367487392,0.1640931417904372,0.16550597106393466,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.1,0.1649547093028266,0.0007210088271749282,0.16423370047565167,0.16567571813000154,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.2,0.1649384130756931,0.000776174158916082,0.164162238916777,0.1657145872346092,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.3,0.16510264182158402,0.0007143869606565297,0.16438825486092748,0.16581702878224056,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.4,0.16511864484706915,0.0006792258969608545,0.1644394189501083,0.16579787074403,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.5,0.16491961905215452,0.0006196791034710759,0.16429993994868344,0.1655392981556256,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.6,0.1650151438703677,0.0005786745823457008,0.164436469288022,0.1655938184527134,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.7,0.16512245685041732,0.00048089909702801417,0.16464155775338932,0.16560335594744532,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.8,0.16515853426803756,0.0005184396403129179,0.16464009462772464,0.16567697390835048,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,18.9,0.1653550837858809,0.00058434661444465,0.16477073717143625,0.16593943040032555,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.0,0.1655384471857484,0.0005695444766095084,0.1649689027091389,0.1661079916623579,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.1,0.165583247598567,0.0005863719723846909,0.1649968756261823,0.1661696195709517,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.2,0.1654051289145487,0.0006358394663032945,0.1647692894482454,0.166040968380852,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.3,0.16534957373422357,0.000627829042505045,0.16472174469171852,0.16597740277672862,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.4,0.1655257995866489,0.0006489218205230538,0.16487687776612583,0.16617472140717196,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.5,0.16553405430464224,0.0007315995239337178,0.1648024547807085,0.16626565382857597,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.6,0.165523045971351,0.0006889649886315582,0.16483408098271946,0.16621201095998256,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.7,0.16535830846613597,0.0006605347685037818,0.1646977736976322,0.16601884323463975,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.8,0.1654726920287814,0.0005707800906449989,0.1649019119381364,0.1660434721194264,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,19.9,0.16559550431254538,0.0006007949598214922,0.1649947093527239,0.16619629927236687,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,20.0,0.16548974944906758,0.0006786860092384102,0.16481106343982918,0.16616843545830598,10,50,True,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,20.1,0.1590301020773003,0.0021943599092162894,0.15683574216808402,0.1612244619865166,10,50,True,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,20.2,0.14331650153705636,0.003563645419456267,0.13975285611760008,0.14688014695651264,10,50,True,20.0,30.0,Largest improvement
